repeticao,estado,leads_processados,negocios_fechados,taxa_conversao_pct,tempo_total_min,tempo_total_h,duracao_execucao_s
31,Estado A,2000,73,3.65,206886.5,3448.11,0.2
31,Estado B,2000,73,3.65,135568.5,2259.48,0.2
31,Estado C,2000,89,4.45,82991.7,1383.19,12.6
31,Estado D,2000,89,4.45,156347.3,2605.79,12.3
32,Estado A,2000,93,4.65,213640.3,3560.67,0.1
32,Estado B,2000,93,4.65,138350.4,2305.84,0.2
32,Estado C,2000,90,4.5,81788.2,1363.14,12.6
32,Estado D,2000,90,4.5,156406.7,2606.78,12.3
33,Estado A,2000,65,3.25,208938.3,3482.3,0.2
33,Estado B,2000,65,3.25,135487.5,2258.12,0.2
33,Estado C,2000,83,4.15,82759.7,1379.33,12.6
33,Estado D,2000,83,4.15,158163.8,2636.06,12.2
34,Estado A,2000,72,3.6,209454.9,3490.91,0.1
34,Estado B,2000,72,3.6,133646.1,2227.43,0.2
34,Estado C,2000,84,4.2,80635.6,1343.93,12.6
34,Estado D,2000,84,4.2,156463.2,2607.72,12.3
35,Estado A,2000,67,3.35,206770.6,3446.18,0.2
35,Estado B,2000,67,3.35,134715.9,2245.26,0.2
35,Estado C,2000,101,5.05,79812.1,1330.2,12.7
35,Estado D,2000,101,5.05,153082.9,2551.38,12.2
36,Estado A,2000,71,3.55,204522.2,3408.7,0.2
36,Estado B,2000,71,3.55,132563.1,2209.39,0.2
36,Estado C,2000,98,4.9,82596.3,1376.6,12.6
36,Estado D,2000,98,4.9,160216.7,2670.28,12.3
37,Estado A,2000,77,3.85,212397.1,3539.95,0.2
37,Estado B,2000,77,3.85,137106.2,2285.1,0.2
37,Estado C,2000,94,4.7,81883.7,1364.73,12.6
37,Estado D,2000,94,4.7,154821.0,2580.35,12.3
38,Estado A,2000,88,4.4,222217.0,3703.62,0.2
38,Estado B,2000,88,4.4,142651.8,2377.53,0.2
38,Estado C,2000,90,4.5,85872.9,1431.21,12.6
38,Estado D,2000,90,4.5,162499.9,2708.33,13.0
39,Estado A,2000,72,3.6,201306.9,3355.11,0.2
39,Estado B,2000,72,3.6,132061.5,2201.03,0.2
39,Estado C,2000,98,4.9,81044.7,1350.74,12.8
39,Estado D,2000,98,4.9,156698.0,2611.63,12.4
40,Estado A,2000,60,3.0,211938.0,3532.3,0.2
40,Estado B,2000,60,3.0,136282.2,2271.37,0.2
40,Estado C,2000,84,4.2,83572.8,1392.88,12.9
40,Estado D,2000,84,4.2,162571.0,2709.52,12.4
41,Estado A,2000,86,4.3,212149.0,3535.82,0.2
41,Estado B,2000,86,4.3,137811.1,2296.85,0.2
41,Estado C,2000,96,4.8,82691.5,1378.19,12.8
41,Estado D,2000,96,4.8,155399.5,2589.99,12.4
42,Estado A,2000,64,3.2,202904.2,3381.74,0.2
42,Estado B,2000,64,3.2,133250.3,2220.84,0.2
42,Estado C,2000,80,4.0,83093.4,1384.89,12.8
42,Estado D,2000,80,4.0,157370.9,2622.85,12.3
43,Estado A,2000,64,3.2,209501.1,3491.69,0.2
43,Estado B,2000,64,3.2,136357.5,2272.62,0.2
43,Estado C,2000,79,3.95,79495.4,1324.92,12.7
43,Estado D,2000,79,3.95,151214.1,2520.23,12.3
44,Estado A,2000,69,3.45,197143.6,3285.73,0.2
44,Estado B,2000,69,3.45,130953.7,2182.56,0.2
44,Estado C,2000,94,4.7,80737.9,1345.63,13.2
44,Estado D,2000,94,4.7,151582.5,2526.37,12.4
45,Estado A,2000,90,4.5,213956.3,3565.94,0.2
45,Estado B,2000,90,4.5,138452.6,2307.54,0.2
45,Estado C,2000,102,5.1,84397.1,1406.62,13.1
45,Estado D,2000,102,5.1,162721.0,2712.02,12.3
46,Estado A,2000,81,4.05,208324.0,3472.07,0.2
46,Estado B,2000,81,4.05,134727.6,2245.46,0.2
46,Estado C,2000,110,5.5,79965.3,1332.75,13.8
46,Estado D,2000,110,5.5,153481.1,2558.02,13.3
47,Estado A,2000,66,3.3,204344.3,3405.74,0.2
47,Estado B,2000,66,3.3,132879.1,2214.65,0.2
47,Estado C,2000,93,4.65,81040.4,1350.67,13.2
47,Estado D,2000,93,4.65,155222.7,2587.04,12.8
48,Estado A,2000,80,4.0,206145.5,3435.76,0.2
48,Estado B,2000,80,4.0,136606.6,2276.78,0.2
48,Estado C,2000,102,5.1,84236.5,1403.94,13.2
48,Estado D,2000,102,5.1,154100.7,2568.35,12.8
49,Estado A,2000,82,4.1,204156.4,3402.61,0.2
49,Estado B,2000,82,4.1,134190.4,2236.51,0.2
49,Estado C,2000,92,4.6,81869.6,1364.49,13.1
49,Estado D,2000,92,4.6,153585.3,2559.75,12.7
50,Estado A,2000,73,3.65,208489.4,3474.82,0.2
50,Estado B,2000,73,3.65,135936.2,2265.6,0.2
50,Estado C,2000,87,4.35,81692.0,1361.53,13.2
50,Estado D,2000,87,4.35,155552.9,2592.55,13.0
51,Estado A,2000,68,3.4,198964.6,3316.08,0.2
51,Estado B,2000,68,3.4,130919.0,2181.98,0.2
51,Estado C,2000,78,3.9,80664.2,1344.4,13.7
51,Estado D,2000,78,3.9,155049.4,2584.16,12.8
52,Estado A,2000,73,3.65,206862.4,3447.71,0.2
52,Estado B,2000,73,3.65,136080.1,2268.0,0.2
52,Estado C,2000,96,4.8,83369.2,1389.49,12.7
52,Estado D,2000,96,4.8,157066.4,2617.77,12.4
53,Estado A,2000,72,3.6,203457.2,3390.95,0.2
53,Estado B,2000,72,3.6,134440.9,2240.68,0.2
53,Estado C,2000,97,4.85,80209.8,1336.83,13.3
53,Estado D,2000,97,4.85,153201.7,2553.36,14.3
54,Estado A,2000,59,2.95,198782.4,3313.04,0.2
54,Estado B,2000,59,2.95,131462.5,2191.04,0.2
54,Estado C,2000,99,4.95,81129.6,1352.16,13.3
54,Estado D,2000,99,4.95,151622.2,2527.04,12.8
55,Estado A,2000,68,3.4,198750.2,3312.5,0.2
55,Estado B,2000,68,3.4,131335.9,2188.93,0.2
55,Estado C,2000,72,3.6,81175.2,1352.92,13.0
55,Estado D,2000,72,3.6,154077.6,2567.96,12.7
56,Estado A,2000,84,4.2,214447.0,3574.12,0.2
56,Estado B,2000,84,4.2,138024.0,2300.4,0.2
56,Estado C,2000,97,4.85,80212.6,1336.88,13.4
56,Estado D,2000,97,4.85,154631.8,2577.2,13.2
57,Estado A,2000,69,3.45,213891.0,3564.85,0.2
57,Estado B,2000,69,3.45,140809.4,2346.82,0.2
57,Estado C,2000,88,4.4,83047.3,1384.12,13.4
57,Estado D,2000,88,4.4,153272.6,2554.54,12.8
58,Estado A,2000,71,3.55,221308.2,3688.47,0.2
58,Estado B,2000,71,3.55,141617.4,2360.29,0.2
58,Estado C,2000,89,4.45,81832.8,1363.88,13.0
58,Estado D,2000,89,4.45,156193.0,2603.22,13.0
59,Estado A,2000,80,4.0,204950.2,3415.84,0.2
59,Estado B,2000,80,4.0,133865.0,2231.08,0.2
59,Estado C,2000,96,4.8,83432.8,1390.55,13.1
59,Estado D,2000,96,4.8,158361.0,2639.35,12.8
60,Estado A,2000,78,3.9,218802.4,3646.71,0.2
60,Estado B,2000,78,3.9,139818.2,2330.3,0.2
60,Estado C,2000,87,4.35,79274.7,1321.24,13.3
60,Estado D,2000,87,4.35,153811.8,2563.53,12.5
61,Estado A,2000,77,3.85,204502.8,3408.38,0.2
61,Estado B,2000,77,3.85,134233.0,2237.22,0.2
61,Estado C,2000,91,4.55,79866.6,1331.11,13.2
61,Estado D,2000,91,4.55,149514.9,2491.91,12.6
62,Estado A,2000,77,3.85,208881.7,3481.36,0.2
62,Estado B,2000,77,3.85,135849.4,2264.16,0.2
62,Estado C,2000,85,4.25,78325.6,1305.43,13.0
62,Estado D,2000,85,4.25,149307.7,2488.46,13.0
63,Estado A,2000,91,4.55,216816.8,3613.61,0.2
63,Estado B,2000,91,4.55,140595.9,2343.26,0.2
63,Estado C,2000,96,4.8,82635.0,1377.25,13.5
63,Estado D,2000,96,4.8,158712.5,2645.21,12.5
64,Estado A,2000,60,3.0,213359.3,3555.99,0.2
64,Estado B,2000,60,3.0,138174.4,2302.91,0.2
64,Estado C,2000,75,3.75,81619.5,1360.32,13.0
64,Estado D,2000,75,3.75,152013.7,2533.56,13.6
65,Estado A,2000,74,3.7,212252.8,3537.55,0.2
65,Estado B,2000,74,3.7,138937.2,2315.62,0.2
65,Estado C,2000,93,4.65,82794.3,1379.9,13.3
65,Estado D,2000,93,4.65,157788.4,2629.81,12.3
66,Estado A,2000,68,3.4,208858.0,3480.97,0.2
66,Estado B,2000,68,3.4,136363.5,2272.72,0.2
66,Estado C,2000,89,4.45,84532.2,1408.87,13.0
66,Estado D,2000,89,4.45,160323.5,2672.06,12.9
67,Estado A,2000,67,3.35,203679.3,3394.66,0.2
67,Estado B,2000,67,3.35,132845.0,2214.08,0.2
67,Estado C,2000,79,3.95,79290.8,1321.51,12.9
67,Estado D,2000,79,3.95,152055.7,2534.26,12.5
68,Estado A,2000,82,4.1,210097.0,3501.62,0.2
68,Estado B,2000,82,4.1,135843.9,2264.06,0.2
68,Estado C,2000,87,4.35,80332.5,1338.87,12.9
68,Estado D,2000,87,4.35,153377.8,2556.3,12.5
69,Estado A,2000,68,3.4,201990.2,3366.5,0.2
69,Estado B,2000,68,3.4,131655.0,2194.25,0.2
69,Estado C,2000,87,4.35,76826.2,1280.44,12.9
69,Estado D,2000,87,4.35,144542.5,2409.04,12.6
70,Estado A,2000,72,3.6,201928.8,3365.48,0.2
70,Estado B,2000,72,3.6,132906.4,2215.11,0.2
70,Estado C,2000,95,4.75,80699.2,1344.99,12.9
70,Estado D,2000,95,4.75,154897.1,2581.62,12.5
71,Estado A,2000,72,3.6,205003.5,3416.72,0.2
71,Estado B,2000,72,3.6,135386.8,2256.45,0.2
71,Estado C,2000,90,4.5,83572.3,1392.87,13.1
71,Estado D,2000,90,4.5,155912.6,2598.54,12.4
72,Estado A,2000,62,3.1,204376.1,3406.27,0.2
72,Estado B,2000,62,3.1,134221.1,2237.02,0.2
72,Estado C,2000,81,4.05,81142.9,1352.38,12.6
72,Estado D,2000,81,4.05,153313.3,2555.22,12.4
73,Estado A,2000,77,3.85,215199.6,3586.66,0.2
73,Estado B,2000,77,3.85,139298.1,2321.64,0.2
73,Estado C,2000,80,4.0,79124.7,1318.74,12.7
73,Estado D,2000,80,4.0,149144.3,2485.74,12.3
74,Estado A,2000,85,4.25,210037.8,3500.63,0.2
74,Estado B,2000,85,4.25,138104.8,2301.75,0.2
74,Estado C,2000,95,4.75,84407.7,1406.79,12.7
74,Estado D,2000,95,4.75,162282.9,2704.72,12.3
75,Estado A,2000,71,3.55,210095.0,3501.58,0.2
75,Estado B,2000,71,3.55,136899.6,2281.66,0.2
75,Estado C,2000,94,4.7,81972.6,1366.21,12.6
75,Estado D,2000,94,4.7,157119.6,2618.66,12.4
76,Estado A,2000,60,3.0,200688.6,3344.81,0.2
76,Estado B,2000,60,3.0,130987.8,2183.13,0.2
76,Estado C,2000,82,4.1,80997.2,1349.95,12.6
76,Estado D,2000,82,4.1,155063.2,2584.39,12.4
77,Estado A,2000,84,4.2,214581.8,3576.36,0.1
77,Estado B,2000,84,4.2,139630.6,2327.18,0.2
77,Estado C,2000,87,4.35,81974.5,1366.24,12.6
77,Estado D,2000,87,4.35,152700.5,2545.01,13.0
78,Estado A,2000,80,4.0,214858.7,3580.98,0.2
78,Estado B,2000,80,4.0,140111.8,2335.2,0.2
78,Estado C,2000,94,4.7,83619.5,1393.66,12.8
78,Estado D,2000,94,4.7,158047.2,2634.12,12.6
79,Estado A,2000,81,4.05,205443.9,3424.06,0.2
79,Estado B,2000,81,4.05,134956.3,2249.27,0.2
79,Estado C,2000,96,4.8,80402.6,1340.04,12.9
79,Estado D,2000,96,4.8,155196.7,2586.61,12.7
80,Estado A,2000,70,3.5,194693.8,3244.9,0.2
80,Estado B,2000,70,3.5,128516.6,2141.94,0.2
80,Estado C,2000,80,4.0,78624.3,1310.4,12.9
80,Estado D,2000,80,4.0,147978.8,2466.31,12.6
81,Estado A,2000,68,3.4,206660.4,3444.34,0.2
81,Estado B,2000,68,3.4,134504.1,2241.74,0.2
81,Estado C,2000,88,4.4,80650.3,1344.17,12.9
81,Estado D,2000,88,4.4,154412.4,2573.54,12.7
82,Estado A,2000,69,3.45,202215.2,3370.25,0.2
82,Estado B,2000,69,3.45,133601.8,2226.7,0.2
82,Estado C,2000,89,4.45,82399.7,1373.33,12.9
82,Estado D,2000,89,4.45,158940.6,2649.01,12.5
83,Estado A,2000,82,4.1,211723.2,3528.72,0.2
83,Estado B,2000,82,4.1,138650.9,2310.85,0.2
83,Estado C,2000,89,4.45,78821.3,1313.69,12.9
83,Estado D,2000,89,4.45,149895.1,2498.25,12.6
84,Estado A,2000,69,3.45,208851.4,3480.86,0.2
84,Estado B,2000,69,3.45,136599.8,2276.66,0.2
84,Estado C,2000,84,4.2,79450.1,1324.17,12.8
84,Estado D,2000,84,4.2,149048.9,2484.15,12.5
85,Estado A,2000,67,3.35,207206.9,3453.45,0.2
85,Estado B,2000,67,3.35,135415.9,2256.93,0.2
85,Estado C,2000,91,4.55,85177.1,1419.62,12.9
85,Estado D,2000,91,4.55,160808.2,2680.14,12.6
86,Estado A,2000,88,4.4,204133.4,3402.22,0.2
86,Estado B,2000,88,4.4,134708.3,2245.14,0.2
86,Estado C,2000,90,4.5,80807.6,1346.79,12.9
86,Estado D,2000,90,4.5,150854.4,2514.24,12.5
87,Estado A,2000,85,4.25,215654.0,3594.23,0.2
87,Estado B,2000,85,4.25,141538.6,2358.98,0.2
87,Estado C,2000,87,4.35,81969.4,1366.16,12.9
87,Estado D,2000,87,4.35,152756.9,2545.95,12.6
88,Estado A,2000,87,4.35,215302.7,3588.38,0.2
88,Estado B,2000,87,4.35,138031.1,2300.52,0.2
88,Estado C,2000,97,4.85,79888.6,1331.48,13.0
88,Estado D,2000,97,4.85,153074.1,2551.23,12.5
89,Estado A,2000,71,3.55,203892.7,3398.21,0.2
89,Estado B,2000,71,3.55,135532.4,2258.87,0.2
89,Estado C,2000,73,3.65,81757.0,1362.62,12.9
89,Estado D,2000,73,3.65,154121.3,2568.69,12.6
90,Estado A,2000,63,3.15,211406.8,3523.45,0.2
90,Estado B,2000,63,3.15,138828.5,2313.81,0.2
90,Estado C,2000,64,3.2,80403.0,1340.05,12.9
90,Estado D,2000,64,3.2,149871.7,2497.86,12.6
91,Estado A,2000,75,3.75,213391.1,3556.52,0.2
91,Estado B,2000,75,3.75,139115.0,2318.58,0.2
91,Estado C,2000,83,4.15,82469.5,1374.49,12.9
91,Estado D,2000,83,4.15,156779.7,2613.0,12.6
92,Estado A,2000,68,3.4,203459.3,3390.99,0.2
92,Estado B,2000,68,3.4,131889.5,2198.16,0.2
92,Estado C,2000,87,4.35,79915.5,1331.92,12.9
92,Estado D,2000,87,4.35,150600.9,2510.01,12.7
93,Estado A,2000,61,3.05,202991.5,3383.19,0.2
93,Estado B,2000,61,3.05,134315.5,2238.59,0.2
93,Estado C,2000,76,3.8,83508.6,1391.81,12.9
93,Estado D,2000,76,3.8,157704.9,2628.42,12.8
94,Estado A,2000,70,3.5,200824.8,3347.08,0.2
94,Estado B,2000,70,3.5,133880.5,2231.34,0.2
94,Estado C,2000,103,5.15,82579.1,1376.32,12.9
94,Estado D,2000,103,5.15,155992.7,2599.88,12.6
95,Estado A,2000,85,4.25,208918.5,3481.97,0.2
95,Estado B,2000,85,4.25,136314.3,2271.9,0.2
95,Estado C,2000,95,4.75,80273.6,1337.89,12.9
95,Estado D,2000,95,4.75,152281.5,2538.02,12.5
96,Estado A,2000,71,3.55,208169.3,3469.49,0.2
96,Estado B,2000,71,3.55,136353.6,2272.56,0.2
96,Estado C,2000,85,4.25,79887.1,1331.45,12.9
96,Estado D,2000,85,4.25,152381.7,2539.69,12.5
97,Estado A,2000,72,3.6,220523.4,3675.39,0.2
97,Estado B,2000,72,3.6,141095.4,2351.59,0.2
97,Estado C,2000,82,4.1,79735.4,1328.92,12.9
97,Estado D,2000,82,4.1,153085.2,2551.42,12.5
98,Estado A,2000,81,4.05,207461.1,3457.69,0.2
98,Estado B,2000,81,4.05,135287.5,2254.79,0.2
98,Estado C,2000,89,4.45,83731.0,1395.52,13.2
98,Estado D,2000,89,4.45,160056.1,2667.6,13.2
99,Estado A,2000,84,4.2,206657.2,3444.29,0.2
99,Estado B,2000,84,4.2,135020.3,2250.34,0.2
99,Estado C,2000,90,4.5,82442.9,1374.05,13.3
99,Estado D,2000,90,4.5,154841.5,2580.69,12.6
100,Estado A,2000,86,4.3,215001.4,3583.36,0.2
100,Estado B,2000,86,4.3,139172.4,2319.54,0.2
100,Estado C,2000,88,4.4,79145.5,1319.09,12.8
100,Estado D,2000,88,4.4,148444.7,2474.08,12.5
